"company_code","process_id","process_day","process_kbn","close_month","tgt_user_id","process_status","process_result","reg_account","reg_time","upd_account","upd_time"
"000001","202203230191","20220323","1","202202","191","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202203230199","20220323","1","202202","199","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202203230200","20220323","1","202202","200","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202203230206","20220323","1","202202","206","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202203230210","20220323","1","202202","210","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202203230215","20220323","1","202201","215","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202203230532","20220323","1","202202","532","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202203230538","20220323","1","202202","538","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202203230539","20220323","1","202202","539","1","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","202204051948","20220405","1","202201","139","1","1",doMonthClose,"2022-04-05 10:03:50",doMonthClose,"2022-04-05 10:03:50"
"000001","202204059947","20220405","1","202202","139","1","1",doMonthClose,"2022-04-05 10:04:25",doMonthClose,"2022-04-05 10:04:25"
"000001","202205023978","20220502","1","202202","110","1","1",doMonthClose,"2022-05-02 15:16:54",doMonthClose,"2022-05-02 15:16:54"
"000001","202205061112","20220506","1","202203","212","1","1",doMonthClose,"2022-05-06 14:45:36",doMonthClose,"2022-05-06 14:45:36"
"000001","202205061146","20220506","1","202203","147","1","1",doMonthClose,"2022-05-06 14:24:43",doMonthClose,"2022-05-06 14:24:43"
"000001","20220506159","20220506","1","202203","207","1","1",doMonthClose,"2022-05-06 14:39:47",doMonthClose,"2022-05-06 14:39:47"
"000001","202205062437","20220506","1","202203","122","1","1",doMonthClose,"2022-05-06 14:17:21",doMonthClose,"2022-05-06 14:17:21"
"000001","202205062590","20220506","1","202203","211","1","1",doMonthClose,"2022-05-06 14:44:32",doMonthClose,"2022-05-06 14:44:32"
"000001","202205062924","20220506","1","202203","198","1","1",doMonthClose,"2022-05-06 14:35:25",doMonthClose,"2022-05-06 14:35:25"
"000001","202205062962","20220506","1","202203","161","1","1",doMonthClose,"2022-05-06 14:27:29",doMonthClose,"2022-05-06 14:27:29"
"000001","202205063394","20220506","1","202203","205","1","1",doMonthClose,"2022-05-06 14:38:29",doMonthClose,"2022-05-06 14:38:29"
"000001","202205063686","20220506","1","202203","116","1","1",doMonthClose,"2022-05-06 14:13:20",doMonthClose,"2022-05-06 14:13:20"
"000001","202205063880","20220506","1","202202","122","1","1",doMonthClose,"2022-05-06 14:16:55",doMonthClose,"2022-05-06 14:16:55"
"000001","202205064167","20220506","1","202203","214","1","1",doMonthClose,"2022-05-06 14:02:03",doMonthClose,"2022-05-06 14:02:03"
"000001","202205064875","20220506","1","202203","202","1","1",doMonthClose,"2022-05-06 14:36:33",doMonthClose,"2022-05-06 14:36:33"
"000001","202205065425","20220506","1","202203","138","1","1",doMonthClose,"2022-05-06 14:19:39",doMonthClose,"2022-05-06 14:19:39"
"000001","20220506547","20220506","1","202203","137","1","1",doMonthClose,"2022-05-06 14:18:39",doMonthClose,"2022-05-06 14:18:39"
"000001","202205065484","20220506","1","202203","139","1","1",doMonthClose,"2022-05-06 14:21:16",doMonthClose,"2022-05-06 14:21:16"
"000001","202205065603","20220506","1","202203","203","1","1",doMonthClose,"2022-05-06 14:37:28",doMonthClose,"2022-05-06 14:37:28"
"000001","202205065963","20220506","1","202203","175","1","1",doMonthClose,"2022-05-06 14:30:45",doMonthClose,"2022-05-06 14:30:45"
"000001","20220506613","20220506","1","202203","208","1","1",doMonthClose,"2022-05-06 14:43:27",doMonthClose,"2022-05-06 14:43:27"
"000001","202205066582","20220506","1","202203","197","1","1",doMonthClose,"2022-05-06 14:34:31",doMonthClose,"2022-05-06 14:34:31"
"000001","202205066662","20220506","1","202203","186","1","1",doMonthClose,"2022-05-06 14:33:15",doMonthClose,"2022-05-06 14:33:15"
"000001","202205066969","20220506","1","202203","171","1","1",doMonthClose,"2022-05-06 14:29:28",doMonthClose,"2022-05-06 14:29:28"
"000001","202205067789","20220506","1","202203","219","1","1",doMonthClose,"2022-05-06 14:46:41",doMonthClose,"2022-05-06 14:46:41"
"000001","202205068462","20220506","1","202203","177","1","1",doMonthClose,"2022-05-06 14:06:09",doMonthClose,"2022-05-06 14:06:09"
"000001","202205068910","20220506","1","202203","182","1","1",doMonthClose,"2022-05-06 14:32:14",doMonthClose,"2022-05-06 14:32:14"
"000001","202205068987","20220506","1","202203","121","1","1",doMonthClose,"2022-05-06 14:15:33",doMonthClose,"2022-05-06 14:15:33"
"000001","202205069279","20220506","1","202203","151","1","1",doMonthClose,"2022-05-06 14:26:12",doMonthClose,"2022-05-06 14:26:12"
"000001","202205069814","20220506","1","202203","110","1","1",doMonthClose,"2022-05-06 14:09:57",doMonthClose,"2022-05-06 14:09:57"
"000001","202207151111","20220715","1","202204","211","1","1",doMonthClose,"2022-07-15 17:32:59",doMonthClose,"2022-07-15 17:32:59"
"000001","202207151228","20220715","1","202204","122","1","1",doMonthClose,"2022-07-15 16:11:35",doMonthClose,"2022-07-15 16:11:35"
"000001","202207151400","20220715","1","202206","202","1","1",doMonthClose,"2022-07-15 17:18:08",doMonthClose,"2022-07-15 17:18:08"
"000001","202207151673","20220715","1","202205","177","1","1",doMonthClose,"2022-07-15 16:55:33",doMonthClose,"2022-07-15 16:55:33"
"000001","202207152095","20220715","1","202206","208","1","1",doMonthClose,"2022-07-15 17:31:20",doMonthClose,"2022-07-15 17:31:20"
"000001","202207152130","20220715","1","202204","202","1","1",doMonthClose,"2022-07-15 17:16:21",doMonthClose,"2022-07-15 17:16:21"
"000001","20220715214","20220715","1","202205","151","1","1",doMonthClose,"2022-07-15 16:26:28",doMonthClose,"2022-07-15 16:26:28"
"000001","202207152215","20220715","1","202204","175","1","1",doMonthClose,"2022-07-15 16:48:11",doMonthClose,"2022-07-15 16:48:11"
"000001","202207152248","20220715","1","202206","186","1","1",doMonthClose,"2022-07-15 17:01:29",doMonthClose,"2022-07-15 17:01:29"
"000001","202207152254","20220715","1","202205","116","1","1",doMonthClose,"2022-07-15 16:03:24",doMonthClose,"2022-07-15 16:03:24"
"000001","202207152260","20220715","1","202204","186","1","1",doMonthClose,"2022-07-15 17:00:10",doMonthClose,"2022-07-15 17:00:10"
"000001","202207152347","20220715","1","202204","147","1","1",doMonthClose,"2022-07-15 16:19:55",doMonthClose,"2022-07-15 16:19:55"
"000001","202207152383","20220715","1","202205","197","1","1",doMonthClose,"2022-07-15 17:03:14",doMonthClose,"2022-07-15 17:03:14"
"000001","202207152425","20220715","1","202206","222","1","1",doMonthClose,"2022-07-15 18:08:14",doMonthClose,"2022-07-15 18:08:14"
"000001","202207152447","20220715","1","202206","161","1","1",doMonthClose,"2022-07-15 16:30:30",doMonthClose,"2022-07-15 16:30:30"
"000001","202207152609","20220715","1","202205","175","1","1",doMonthClose,"2022-07-15 16:48:55",doMonthClose,"2022-07-15 16:48:55"
"000001","202207152737","20220715","1","202205","226","1","1",doMonthClose,"2022-07-15 18:10:06",doMonthClose,"2022-07-15 18:10:06"
"000001","202207152854","20220715","1","202205","171","1","1",doMonthClose,"2022-07-15 16:32:45",doMonthClose,"2022-07-15 16:32:45"
"000001","202207152867","20220715","1","202204","219","1","1",doMonthClose,"2022-07-15 17:40:32",doMonthClose,"2022-07-15 17:40:32"
"000001","202207153021","20220715","1","202206","211","1","1",doMonthClose,"2022-07-15 17:34:05",doMonthClose,"2022-07-15 17:34:05"
"000001","202207153140","20220715","1","202205","214","1","1",doMonthClose,"2022-07-15 17:38:36",doMonthClose,"2022-07-15 17:38:36"
"000001","202207153411","20220715","1","202205","182","1","1",doMonthClose,"2022-07-15 16:58:30",doMonthClose,"2022-07-15 16:58:30"
"000001","202207153748","20220715","1","202204","214","1","1",doMonthClose,"2022-07-15 17:38:32",doMonthClose,"2022-07-15 17:38:32"
"000001","202207153842","20220715","1","202205","227","1","1",doMonthClose,"2022-07-15 18:19:43",doMonthClose,"2022-07-15 18:19:43"
"000001","202207154174","20220715","1","202204","177","1","1",doMonthClose,"2022-07-15 16:55:12",doMonthClose,"2022-07-15 16:55:12"
"000001","202207154186","20220715","1","202204","182","1","1",doMonthClose,"2022-07-15 16:57:59",doMonthClose,"2022-07-15 16:57:59"
"000001","202207154201","20220715","1","202206","205","1","1",doMonthClose,"2022-07-15 17:22:27",doMonthClose,"2022-07-15 17:22:27"
"000001","202207154327","20220715","1","202204","205","1","1",doMonthClose,"2022-07-15 17:20:32",doMonthClose,"2022-07-15 17:20:32"
"000001","202207154365","20220715","1","202206","198","1","1",doMonthClose,"2022-07-15 17:08:57",doMonthClose,"2022-07-15 17:08:57"
"000001","202207154457","20220715","1","202206","214","1","1",doMonthClose,"2022-07-15 17:39:06",doMonthClose,"2022-07-15 17:39:06"
"000001","202207154499","20220715","1","202206","182","1","1",doMonthClose,"2022-07-15 16:58:34",doMonthClose,"2022-07-15 16:58:34"
"000001","202207155042","20220715","1","202204","198","1","1",doMonthClose,"2022-07-15 17:05:00",doMonthClose,"2022-07-15 17:05:00"
"000001","202207155200","20220715","1","202206","212","1","1",doMonthClose,"2022-07-15 17:36:47",doMonthClose,"2022-07-15 17:36:47"
"000001","202207155272","20220715","1","202206","116","1","1",doMonthClose,"2022-07-15 16:09:18",doMonthClose,"2022-07-15 16:09:18"
"000001","202207155542","20220715","1","202206","151","1","1",doMonthClose,"2022-07-15 16:27:27",doMonthClose,"2022-07-15 16:27:27"
"000001","202207155650","20220715","1","202206","121","1","1",doMonthClose,"2022-07-15 16:08:03",doMonthClose,"2022-07-15 16:08:03"
"000001","202207155693","20220715","1","202204","139","1","1",doMonthClose,"2022-07-15 16:14:25",doMonthClose,"2022-07-15 16:14:25"
"000001","202207155840","20220715","1","202206","177","1","1",doMonthClose,"2022-07-15 16:55:36",doMonthClose,"2022-07-15 16:55:36"
"000001","202207155886","20220715","1","202206","122","1","1",doMonthClose,"2022-07-15 16:12:15",doMonthClose,"2022-07-15 16:12:15"
"000001","202207156039","20220715","1","202204","171","1","1",doMonthClose,"2022-07-15 16:32:09",doMonthClose,"2022-07-15 16:32:09"
"000001","202207156155","20220715","1","202206","171","1","1",doMonthClose,"2022-07-15 16:43:08",doMonthClose,"2022-07-15 16:43:08"
"000001","202207156211","20220715","1","202206","219","1","1",doMonthClose,"2022-07-15 17:41:24",doMonthClose,"2022-07-15 17:41:24"
"000001","202207156400","20220715","1","202206","175","1","1",doMonthClose,"2022-07-15 16:50:01",doMonthClose,"2022-07-15 16:50:01"
"000001","202207156410","20220715","1","202206","226","1","1",doMonthClose,"2022-07-15 18:10:25",doMonthClose,"2022-07-15 18:10:25"
"000001","202207156463","20220715","1","202205","222","1","1",doMonthClose,"2022-07-15 18:08:08",doMonthClose,"2022-07-15 18:08:08"
"000001","202207156630","20220715","1","202204","222","1","1",doMonthClose,"2022-07-15 18:07:52",doMonthClose,"2022-07-15 18:07:52"
"000001","202207156795","20220715","1","202204","116","1","1",doMonthClose,"2022-07-15 16:02:54",doMonthClose,"2022-07-15 16:02:54"
"000001","202207156953","20220715","1","202206","139","1","1",doMonthClose,"2022-07-15 16:16:11",doMonthClose,"2022-07-15 16:16:11"
"000001","202207157071","20220715","1","202204","161","1","1",doMonthClose,"2022-07-15 16:29:19",doMonthClose,"2022-07-15 16:29:19"
"000001","202207157258","20220715","1","202204","110","1","1",doMonthClose,"2022-07-15 15:58:07",doMonthClose,"2022-07-15 15:58:07"
"000001","202207157296","20220715","1","202204","212","1","1",doMonthClose,"2022-07-15 17:35:30",doMonthClose,"2022-07-15 17:35:30"
"000001","202207157348","20220715","1","202206","147","1","1",doMonthClose,"2022-07-15 16:22:21",doMonthClose,"2022-07-15 16:22:21"
"000001","202207157417","20220715","1","202205","212","1","1",doMonthClose,"2022-07-15 17:35:47",doMonthClose,"2022-07-15 17:35:47"
"000001","202207157436","20220715","1","202205","205","1","1",doMonthClose,"2022-07-15 17:21:06",doMonthClose,"2022-07-15 17:21:06"
"000001","202207157558","20220715","1","202205","202","1","1",doMonthClose,"2022-07-15 17:16:51",doMonthClose,"2022-07-15 17:16:51"
"000001","202207157660","20220715","1","202205","121","1","1",doMonthClose,"2022-07-15 16:06:47",doMonthClose,"2022-07-15 16:06:47"
"000001","202207157805","20220715","1","202205","186","1","1",doMonthClose,"2022-07-15 17:00:38",doMonthClose,"2022-07-15 17:00:38"
"000001","202207157825","20220715","1","202204","197","1","1",doMonthClose,"2022-07-15 17:03:11",doMonthClose,"2022-07-15 17:03:11"
"000001","202207157913","20220715","1","202205","122","1","1",doMonthClose,"2022-07-15 16:11:54",doMonthClose,"2022-07-15 16:11:54"
"000001","20220715807","20220715","1","202205","139","1","1",doMonthClose,"2022-07-15 16:14:58",doMonthClose,"2022-07-15 16:14:58"
"000001","202207158172","20220715","1","202207","219","1","1",doMonthClose,"2022-07-15 17:44:36",doMonthClose,"2022-07-15 17:44:36"
"000001","202207158318","20220715","1","202206","207","1","1",doMonthClose,"2022-07-15 17:26:59",doMonthClose,"2022-07-15 17:26:59"
"000001","202207158437","20220715","1","202206","197","1","1",doMonthClose,"2022-07-15 17:03:19",doMonthClose,"2022-07-15 17:03:19"
"000001","202207158509","20220715","1","202204","151","1","1",doMonthClose,"2022-07-15 16:25:57",doMonthClose,"2022-07-15 16:25:57"
"000001","202207158696","20220715","1","202204","207","1","1",doMonthClose,"2022-07-15 17:25:37",doMonthClose,"2022-07-15 17:25:37"
"000001","202207158732","20220715","1","202205","161","1","1",doMonthClose,"2022-07-15 16:29:37",doMonthClose,"2022-07-15 16:29:37"
"000001","20220715878","20220715","1","202205","147","1","1",doMonthClose,"2022-07-15 16:20:35",doMonthClose,"2022-07-15 16:20:35"
"000001","20220715882","20220715","1","202205","207","1","1",doMonthClose,"2022-07-15 17:26:07",doMonthClose,"2022-07-15 17:26:07"
"000001","20220715884","20220715","1","202204","121","1","1",doMonthClose,"2022-07-15 16:06:01",doMonthClose,"2022-07-15 16:06:01"
"000001","202207158948","20220715","1","202204","208","1","1",doMonthClose,"2022-07-15 17:30:43",doMonthClose,"2022-07-15 17:30:43"
"000001","202207159270","20220715","1","202205","211","1","1",doMonthClose,"2022-07-15 17:33:13",doMonthClose,"2022-07-15 17:33:13"
"000001","202207159408","20220715","1","202206","110","1","1",doMonthClose,"2022-07-15 16:10:08",doMonthClose,"2022-07-15 16:10:08"
"000001","20220715962","20220715","1","202205","219","1","1",doMonthClose,"2022-07-15 17:41:19",doMonthClose,"2022-07-15 17:41:19"
"000001","202207159787","20220715","1","202205","208","1","1",doMonthClose,"2022-07-15 17:31:04",doMonthClose,"2022-07-15 17:31:04"
"000001","202207159803","20220715","1","202205","110","1","1",doMonthClose,"2022-07-15 15:58:31",doMonthClose,"2022-07-15 15:58:31"
"000001","202207159897","20220715","1","202205","198","1","1",doMonthClose,"2022-07-15 17:08:07",doMonthClose,"2022-07-15 17:08:07"
"000001","202207159981","20220715","1","202206","227","1","1",doMonthClose,"2022-07-15 18:19:50",doMonthClose,"2022-07-15 18:19:50"
"000001","202208041027","20220804","1","202205","210","1","1",doMonthClose,"2022-08-04 16:10:09",doMonthClose,"2022-08-04 16:10:09"
"000001","202208041361","20220804","1","202203","217","1","1",doMonthClose,"2022-08-04 18:15:20",doMonthClose,"2022-08-04 18:15:20"
"000001","202208041400","20220804","1","202206","053","1","1",doMonthClose,"2022-08-04 16:01:44",doMonthClose,"2022-08-04 16:01:44"
