"company_code","request_number","request_sub_number","request_user_id","holiday_type_kbn","holiday_plan_day","holiday_time_kbn","holiday_days","holiday_reason_kbn","remark","work_dayoff_request_number","registration_user","registration_datetime","update_user","update_datetime"
"000001","20220104000000000000001182",1,"182","010","20220104","010",1.0,"001","1月有給",,,"2022-02-02 00:00:00",,"2022-02-02 00:00:00"
"000001","20220104000000000000001182",2,"182","010","20220105","010",1.0,"001","1月有給",,,"2022-02-02 00:00:00",,"2022-02-02 00:00:00"
"000001","20220112000000000000001147",1,"147","011","20220112","020",0.5,"001","1月有給",,,"2022-02-02 00:00:00",,"2022-02-02 00:00:00"
"000001","20220118000000000000001161",1,"161","010","20220118","010",1.0,"001","1月有休",,,,,
"000001","20220120000000000000001207",1,"207","010","20220120","010",1.0,"001","1月有給",,,"2022-02-02 00:00:00",,"2022-02-02 00:00:00"
"000001","20220131000000000000001147",1,"147","011","20220131","020",0.5,"001","1月有給",,,"2022-02-02 00:00:00",,"2022-02-02 00:00:00"
"000001","20220131000000000000001171",1,"171","010","20220131","010",1.0,"001","1月有給",,,"2022-02-02 00:00:00",,"2022-02-02 00:00:00"
"000001","20220207092553770000001175",1,"175","010","20220214","010",1.0,"001",健康診断受診のため,,"175","2022-02-07 09:25:52","175","2022-02-07 09:25:52"
"000001","20220207110328302000001171",1,"171","010","20220228","010",1.0,"001","",,"171","2022-02-07 11:03:28","171","2022-02-07 11:03:28"
"000001","20220207121048121000001186",1,"186","010","20220210","010",1.0,"001","",,"186","2022-02-07 12:10:47","186","2022-02-07 12:10:47"
"000001","20220216084628351000001175",1,"175","011","20220215","021",0.5,"001",ワクチン接種の為,,"175","2022-02-16 08:46:28","175","2022-02-16 08:46:28"
"000001","20220221225704970000001203",1,"203","011","20220222","020",0.5,"001",マイナンバーカードへ取りに行きます。,,"203","2022-02-21 22:58:43","203","2022-02-21 22:58:43"
"000001","20220228083936756000001161",1,"161","010","20220224","010",1.0,"001","",,"161","2022-02-28 08:40:39","161","2022-02-28 08:40:39"
"000001","20220228085720958000001116",1,"116","010","20220302","010",1.0,"002",通院,,"116","2022-02-28 08:57:17","116","2022-02-28 08:57:17"
"000001","20220228090345425000001116",1,"116","010","20220216","010",1.0,"002",通院,,"116","2022-02-28 09:03:42","116","2022-02-28 09:03:42"
"000001","20220228090821802000001182",1,"182","010","20220209","010",1.0,"001",通院,,"182","2022-02-28 09:12:28","182","2022-02-28 09:12:28"
"000001","20220301193229425000001175",1,"175","011","20220302","020",0.5,"001",通院の為,,"175","2022-03-01 19:32:29","175","2022-03-01 19:32:29"
"000001","20220302090457049000001171",1,"171","011","20220221","020",0.5,"001","",,"171","2022-03-02 09:04:55","171","2022-03-02 09:04:55"
"000001","20220304091333080000001171",1,"171","010","20220404","010",1.0,"001","",,"171","2022-03-04 09:49:07","171","2022-03-04 09:49:07"
"000001","20220304120922272000001186",1,"186","010","20220303","010",1.0,"001","",,"186","2022-03-04 12:09:24","186","2022-03-04 12:09:24"
"000001","20220306200832459000001147",1,"147","011","20220302","021",0.5,"001","",,"147","2022-03-06 20:10:56","147","2022-03-06 20:10:56"
"000001","20220306200945543000001147",1,"147","010","20220307","010",1.0,"001","",,"147","2022-03-06 20:12:09","147","2022-03-06 20:12:09"
"000001","20220310194825142000001020",1,"020","030","20220329","010",1.0,"099",aaa,,"020","2022-03-10 19:48:25","020","2022-03-10 19:48:25"
"000001","20220310222032465000001147",1,"147","010","20220311","010",1.0,"002",歯が痛いので、病院に行きます。,,"147","2022-03-15 09:43:13","147","2022-03-15 09:43:13"
"000001","20220310232621877000001203",1,"203","011","20220311","020",0.5,"001","",,"203","2022-03-10 23:26:24","203","2022-03-10 23:26:24"
"000001","20220314083522396000001175",1,"175","010","20220311","010",1.0,"001",健康診断再検査のため,,"175","2022-03-14 08:35:22","175","2022-03-14 08:35:22"
"000001","20220315094231244000001147",1,"147","010","20220315","010",1.0,"002","",,"147","2022-03-15 09:44:58","147","2022-03-15 09:44:58"
"000001","20220315130731571000001186",1,"186","010","20220307","010",1.0,"002",新型コロナウィルス陽性のため,,"186","2022-03-15 13:07:32","186","2022-03-15 13:07:32"
"000001","20220315130731571000001186",2,"186","010","20220308","010",1.0,"002",新型コロナウィルス陽性のため,,"186","2022-03-15 13:07:32","186","2022-03-15 13:07:32"
"000001","20220315130731571000001186",3,"186","010","20220309","010",1.0,"002",新型コロナウィルス陽性のため,,"186","2022-03-15 13:07:32","186","2022-03-15 13:07:32"
"000001","20220315130731571000001186",4,"186","010","20220310","010",1.0,"002",新型コロナウィルス陽性のため,,"186","2022-03-15 13:07:32","186","2022-03-15 13:07:32"
"000001","20220315130731571000001186",5,"186","010","20220311","010",1.0,"002",新型コロナウィルス陽性のため,,"186","2022-03-15 13:07:32","186","2022-03-15 13:07:32"
"000001","20220315130731571000001186",6,"186","010","20220314","010",1.0,"002",新型コロナウィルス陽性のため,,"186","2022-03-15 13:07:32","186","2022-03-15 13:07:32"
"000001","20220316104254135000001214",1,"214","010","20220315","010",1.0,"002","",,"214","2022-03-16 10:42:54","214","2022-03-16 10:42:54"
"000001","20220323111514972000001212",1,"212","010","20220315","010",1.0,"004","",,"212","2022-03-23 11:15:15","212","2022-03-23 11:15:15"
"000001","20220325090155837000001138",1,"138","010","20220301","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220325090155837000001138",2,"138","010","20220302","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220325090155837000001138",3,"138","010","20220303","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220325090155837000001138",4,"138","010","20220304","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220325090155837000001138",5,"138","010","20220307","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220325090155837000001138",6,"138","010","20220308","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220325090155837000001138",7,"138","010","20220309","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220325090155837000001138",8,"138","010","20220310","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220325090155837000001138",9,"138","010","20220311","010",1.0,"003","",,"138","2022-03-25 09:01:56","138","2022-03-25 09:01:56"
"000001","20220329095156619000001186",1,"186","010","20220330","010",1.0,"001",親の入院付き添いのため,,"186","2022-03-29 09:51:57","186","2022-03-29 09:51:57"
"000001","20220331102841990000001205",1,"205","010","20220322","010",1.0,"001","",,"205","2022-03-31 10:28:42","205","2022-03-31 10:28:42"
"000001","20220331161128662000001182",1,"182","010","20220318","010",1.0,"001","",,"182","2022-03-31 16:18:03","182","2022-03-31 16:18:03"
"000001","20220401093831861000001207",1,"207","010","20220322","010",1.0,"002","",,"207","2022-04-01 09:38:30","207","2022-04-01 09:38:30"
"000001","20220401163602974000001147",1,"147","011","20220314","021",0.5,"002",病院へ再診,,"147","2022-04-01 16:37:39","147","2022-04-01 16:37:39"
"000001","20220401180313061000001147",1,"147","010","20220301","010",1.0,"001","",,"147","2022-04-01 18:36:31","147","2022-04-01 18:36:31"
"000001","20220404102141231000001212",1,"212","010","20220415","010",1.0,"001","",,"212","2022-04-04 09:21:48","212","2022-04-04 09:21:48"
"000001","20220405095230106000001147",1,"147","010","20220411","010",1.0,"001",歯の診療,,"147","2022-04-14 19:35:52","147","2022-04-14 19:35:52"
"000001","20220405103820552000001139",1,"139","010","20220301","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",2,"139","010","20220302","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",3,"139","010","20220303","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",4,"139","010","20220304","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",5,"139","010","20220307","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",6,"139","010","20220308","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",7,"139","010","20220309","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",8,"139","010","20220310","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",9,"139","010","20220311","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",10,"139","010","20220314","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",11,"139","010","20220315","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405103820552000001139",12,"139","010","20220316","010",1.0,"003","",,"139","2022-04-05 10:14:33","139","2022-04-05 10:14:33"
"000001","20220405112234389000001139",1,"139","010","20220331","010",1.0,"001",ワクチン接種のため,,"139","2022-04-05 10:33:40","139","2022-04-05 10:33:40"
"000001","20220406014807767000001203",1,"203","010","20220406","010",1.0,"001",ワクチン注射,,"203","2022-04-06 01:48:08","203","2022-04-06 01:48:08"
"000001","20220406225242076000001203",1,"203","010","20220407","010",1.0,"002","",,"203","2022-04-06 22:52:42","203","2022-04-06 22:52:42"
"000001","20220407104309456000001138",1,"138","010","20220405","010",1.0,"002",ワクチン接種（3回目）,,"138","2022-04-07 10:45:23","138","2022-04-07 10:45:23"
"000001","20220407104505745000001138",1,"138","011","20220406","020",0.5,"002",ワクチン接種（3回目）副反応,,"138","2022-04-07 10:45:07","138","2022-04-07 10:45:07"
"000001","20220408151001562000001202",1,"202","010","20220406","010",1.0,"002",ワクチン注射,,"202","2022-04-08 15:10:02","202","2022-04-08 15:10:02"
"000001","20220408151001562000001202",2,"202","010","20220407","010",1.0,"002",ワクチン注射,,"202","2022-04-08 15:10:02","202","2022-04-08 15:10:02"
"000001","20220409110955597000001160",1,"160","010","20220414","010",1.0,"002",通院(腸カメラ),,"160","2022-04-09 11:11:22","160","2022-04-09 11:11:22"
"000001","20220411093359174000001171",1,"171","010","20220415","010",1.0,"001",ワクチン三回目接種副作用のため,,"171","2022-04-11 16:51:23","171","2022-04-11 16:51:23"
"000001","20220412000616891000001203",1,"203","010","20220412","010",1.0,"001",引越の為に、荷物を発送する,,"203","2022-04-12 00:08:17","203","2022-04-12 00:08:17"
"000001","20220412090008377000001186",1,"186","010","20220502","010",1.0,"001","",,"186","2022-04-12 09:00:08","186","2022-04-12 09:00:08"
"000001","20220412141106949000001138",1,"138","010","20220425","010",1.0,"001",引っ越しの為。,,"138","2022-04-12 14:11:07","138","2022-04-12 14:11:07"
"000001","20220412141106949000001138",2,"138","010","20220426","010",1.0,"001",引っ越しの為。,,"138","2022-04-12 14:11:07","138","2022-04-12 14:11:07"
"000001","20220412141106949000001138",3,"138","010","20220427","010",1.0,"001",引っ越しの為。,,"138","2022-04-12 14:11:07","138","2022-04-12 14:11:07"
"000001","20220412141106949000001138",4,"138","010","20220428","010",1.0,"001",引っ越しの為。,,"138","2022-04-12 14:11:07","138","2022-04-12 14:11:07"
"000001","20220413091250069000001207",1,"207","010","20220412","010",1.0,"001","",,"207","2022-04-13 09:12:50","207","2022-04-13 09:12:50"
"000001","20220413135906967000001203",1,"203","011","20220413","021",0.5,"001",部屋を片付けます。,,"203","2022-04-13 13:59:05","203","2022-04-13 13:59:05"
"000001","20220414095618090000001203",1,"203","010","20220414","010",1.0,"001",部屋を片付けます。,,"203","2022-04-14 09:56:18","203","2022-04-14 09:56:18"
"000001","20220414095720040000001203",1,"203","010","20220415","010",1.0,"001",部屋を片付けます。,,"203","2022-04-14 09:57:20","203","2022-04-14 09:57:20"
"000001","20220414102817824000001191",1,"191","011","20220412","020",0.5,"002","",,"191","2022-04-14 10:28:35","191","2022-04-14 10:28:35"
"000001","20220414102929867000001191",1,"191","010","20220420","010",1.0,"002","",,"191","2022-04-21 10:49:03","191","2022-04-21 10:49:03"
"000001","20220414193521095000001147",1,"147","010","20220415","010",1.0,"004","",,"147","2022-04-14 19:37:58","147","2022-04-14 19:37:58"
"000001","20220414193855053000001139",1,"139","010","20220415","010",1.0,"004","",,"139","2022-04-14 19:38:55","139","2022-04-14 19:38:55"
"000001","20220415162150754000001191",1,"191","011","20220302","020",0.5,"002","",,"191","2022-04-15 16:23:01","191","2022-04-15 16:23:01"
"000001","20220416103453293000001530",1,"530","010","20220308","010",1.0,"001","",,"530","2022-04-16 10:37:28","530","2022-04-16 10:37:28"
"000001","20220416103805226000001530",1,"530","010","20220322","010",1.0,"001",ワクチン接種,,"530","2022-04-16 10:39:38","530","2022-04-16 10:39:38"
"000001","20220416103906960000001530",1,"530","011","20220325","021",0.5,"002","",,"530","2022-04-16 10:39:31","530","2022-04-16 10:39:31"
"000001","20220419122645621000001532",1,"532","010","20220502","010",1.0,"001","",,"532","2022-04-28 13:13:19","532","2022-04-28 13:13:19"
"000001","20220419123906134000001532",1,"532","010","20220506","010",1.0,"001","",,"532","2022-04-30 19:06:39","532","2022-04-30 19:06:39"
"000001","20220421090259573000001171",1,"171","011","20220422","021",0.5,"001",ワクチン三回目接種のため,,"171","2022-04-21 09:02:58","171","2022-04-21 09:02:58"
"000001","20220422104254679000001165",1,"165","010","20220502","010",1.0,"001",年休,,"165","2022-04-28 13:59:10","165","2022-04-28 13:59:10"
"000001","20220425193411799000001069",1,"069","010","20220428","010",1.0,"004","",,"069","2022-04-28 13:38:43","069","2022-04-28 13:38:43"
"000001","20220428091754815000001139",1,"139","010","20220401","010",1.0,"002","",,"139","2022-04-28 09:18:00","139","2022-04-28 09:18:00"
"000001","20220428091823999000001139",1,"139","011","20220408","021",0.5,"001","",,"139","2022-04-28 09:18:29","139","2022-04-28 09:18:29"
"000001","20220428091936879000001139",1,"139","011","20220428","021",0.5,"001","",,"139","2022-04-28 09:19:42","139","2022-04-28 09:19:42"
"000001","20220428101316121000001137",1,"137","010","20220412","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101316121000001137",2,"137","010","20220413","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101316121000001137",3,"137","010","20220414","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101316121000001137",4,"137","010","20220415","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101316121000001137",5,"137","010","20220418","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101316121000001137",6,"137","010","20220419","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101316121000001137",7,"137","010","20220420","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101316121000001137",8,"137","010","20220421","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101316121000001137",9,"137","010","20220422","010",1.0,"002",コロナ陽性,,"137","2022-04-28 10:13:16","137","2022-04-28 10:13:16"
"000001","20220428101433106000001139",1,"139","011","20220421","020",0.5,"004","",,"139","2022-04-28 10:14:33","139","2022-04-28 10:14:33"
"000001","20220428101857794000001151",1,"151","010","20220414","010",1.0,"002","",,"151","2022-04-28 10:18:58","151","2022-04-28 10:18:58"
"000001","20220428101857794000001151",2,"151","010","20220415","010",1.0,"002","",,"151","2022-04-28 10:18:58","151","2022-04-28 10:18:58"
"000001","20220428101857794000001151",3,"151","010","20220418","010",1.0,"002","",,"151","2022-04-28 10:18:58","151","2022-04-28 10:18:58"
"000001","20220428101857794000001151",4,"151","010","20220419","010",1.0,"002","",,"151","2022-04-28 10:18:58","151","2022-04-28 10:18:58"
"000001","20220428101857794000001151",5,"151","010","20220420","010",1.0,"002","",,"151","2022-04-28 10:18:58","151","2022-04-28 10:18:58"
"000001","20220428101857794000001151",6,"151","010","20220421","010",1.0,"002","",,"151","2022-04-28 10:18:58","151","2022-04-28 10:18:58"
"000001","20220428114722339000001198",1,"198","030","20220425","010",1.0,"023",本人の祖父,,"198","2022-04-28 11:47:21","198","2022-04-28 11:47:21"
"000001","20220428123032048000001176",1,"176","010","20220502","010",1.0,"004",日立特別休日,,"176","2022-04-28 22:50:38","176","2022-04-28 22:50:38"
"000001","20220428123144467000001176",1,"176","010","20220506","010",1.0,"004",チーム全員休みの為,,"176","2022-04-28 22:51:44","176","2022-04-28 22:51:44"
"000001","20220428134629073000001171",1,"171","010","20220502","010",1.0,"001","",,"171","2022-04-28 13:46:28","171","2022-04-28 13:46:28"
"000001","20220428191127259000001171",1,"171","010","20220506","010",1.0,"001","",,"171","2022-04-28 19:11:34","171","2022-04-28 19:11:34"
"000001","20220430231245039000001132",1,"132","010","20220427","010",1.0,"001","",,"132","2022-04-30 23:12:47","132","2022-04-30 23:12:47"
"000001","20220501192818408000001162",1,"162","010","20220408","010",1.0,"004","",,"162","2022-05-01 19:28:19","162","2022-05-01 19:28:19"
"000001","20220501192933460000001162",1,"162","010","20220425","010",1.0,"001","",,"162","2022-05-01 19:29:35","162","2022-05-01 19:29:35"
"000001","20220501193142215000001162",1,"162","010","20220310","010",1.0,"004","",,"162","2022-05-01 19:31:42","162","2022-05-01 19:31:42"
"000001","20220501193234145000001162",1,"162","010","20220322","010",1.0,"004","",,"162","2022-05-01 19:32:35","162","2022-05-01 19:32:35"
"000001","20220501193310543000001162",1,"162","010","20220328","010",1.0,"004","",,"162","2022-05-01 19:33:11","162","2022-05-01 19:33:11"
"000001","20220501193516008000001162",1,"162","010","20220502","010",1.0,"004","",,"162","2022-05-01 19:35:16","162","2022-05-01 19:35:16"
"000001","20220501193534363000001162",1,"162","010","20220506","010",1.0,"004","",,"162","2022-05-01 19:35:35","162","2022-05-01 19:35:35"
"000001","20220504092418519000001530",1,"530","010","20220412","010",1.0,"001","",,"530","2022-05-04 09:25:04","530","2022-05-04 09:25:04"
"000001","20220504092510966000001530",1,"530","011","20220418","021",0.5,"001","",,"530","2022-05-04 09:25:59","530","2022-05-04 09:25:59"
"000001","20220506083524195000001121",1,"121","010","20220509","010",1.0,"001","",,"121","2022-05-06 13:01:29","121","2022-05-06 13:01:29"
"000001","20220506105841409000001200",1,"200","010","20220419","010",1.0,"001","",,"200","2022-05-06 10:59:52","200","2022-05-06 10:59:52"
"000001","20220506165843952000001160",1,"160","010","20220520","010",1.0,"001",通院,,"160","2022-05-06 16:58:44","160","2022-05-06 16:58:44"
"000001","20220506172516776000001147",1,"147","010","20220502","010",1.0,"004","",,"147","2022-05-12 19:57:11","147","2022-05-12 19:57:11"
"000001","20220506175314527000001214",1,"214","010","20220624","010",1.0,"001","",,"214","2022-05-06 17:53:15","214","2022-05-06 17:53:15"
"000001","20220506175314527000001214",2,"214","010","20220627","010",1.0,"001","",,"214","2022-05-06 17:53:15","214","2022-05-06 17:53:15"
"000001","20220508164334318000001139",1,"139","010","20220502","010",1.0,"001","",,"139","2022-05-08 16:43:35","139","2022-05-08 16:43:35"
"000001","20220508164355672000001139",1,"139","010","20220506","010",1.0,"001","",,"139","2022-05-08 16:43:56","139","2022-05-08 16:43:56"
"000001","20220509094254953000001175",1,"175","010","20220510","010",1.0,"001","",,"175","2022-05-09 09:42:54","175","2022-05-09 09:42:54"
"000001","20220509100146224000001215",1,"215","010","20220502","010",1.0,"002","",,"215","2022-06-14 12:25:39","215","2022-06-14 12:25:39"
"000001","20220509121114231000001116",1,"116","010","20220502","010",1.0,"001","",,"116","2022-05-09 12:10:53","116","2022-05-09 12:10:53"
"000001","20220509121138737000001116",1,"116","010","20220511","010",1.0,"001","",,"116","2022-05-09 12:11:18","116","2022-05-09 12:11:18"
"000001","20220509182255771000001198",1,"198","010","20220502","010",1.0,"004","",,"198","2022-05-09 18:22:53","198","2022-05-09 18:22:53"
"000001","20220509182349208000001198",1,"198","010","20220506","010",1.0,"001","",,"198","2022-05-09 18:23:46","198","2022-05-09 18:23:46"
"000001","20220510103923280000001081",1,"081","010","20220401","010",1.0,"001","",,"081","2022-05-12 09:12:45","081","2022-05-12 09:12:45"
"000001","20220510134048363000001137",1,"137","010","20220511","010",1.0,"001",市役所に行きます,,"137","2022-05-10 13:40:50","137","2022-05-10 13:40:50"
"000001","20220512091147103000001081",1,"081","011","20220422","021",0.5,"001","",,"081","2022-05-12 09:11:47","081","2022-05-12 09:11:47"
"000001","20220512094254213000001191",1,"191","010","20220510","010",1.0,"002","",,"191","2022-05-12 09:42:54","191","2022-05-12 09:42:54"
"000001","20220512111124782000001212",1,"212","010","20220502","010",1.0,"004",日立休日,,"212","2022-05-12 11:11:48","212","2022-05-12 11:11:48"
"000001","20220512164425866000001150",1,"150","010","20220422","010",1.0,"001",ワクチン接種,,"150","2022-05-12 16:44:26","150","2022-05-12 16:44:26"
"000001","20220512195547462000001147",1,"147","011","20220512","021",0.5,"002","",,"147","2022-05-12 19:58:22","147","2022-05-12 19:58:22"
"000001","20220512195704142000001147",1,"147","010","20220513","010",1.0,"002","",,"147","2022-05-12 19:59:39","147","2022-05-12 19:59:39"
"000001","20220513094144942000001191",1,"191","011","20220513","021",0.5,"002","",,"191","2022-05-13 09:41:45","191","2022-05-13 09:41:45"
"000001","20220516074035285000001165",1,"165","010","20220516","010",1.0,"002",日曜日に三回目の接種により本日は体の調子が悪くて一日年休を取らせていただきます,,"165","2022-05-16 07:40:35","165","2022-05-16 07:40:35"
"000001","20220516085326057000001150",1,"150","010","20220506","010",1.0,"004","",,"150","2022-05-16 08:53:26","150","2022-05-16 08:53:26"
"000001","20220516090534937000001207",1,"207","010","20220510","010",1.0,"001",PCR検査受けに行った日,,"207","2022-05-16 09:05:34","207","2022-05-16 09:05:34"
"000001","20220516090611460000001207",1,"207","010","20220512","010",1.0,"001",PCR検査陽性だった為、自宅療養期間,,"207","2022-05-16 09:06:11","207","2022-05-16 09:06:11"
"000001","20220516110827967000001020",1,"020","030","20220428","010",1.0,"099",日立休みのため,,"020","2022-05-16 11:08:17","020","2022-05-16 11:08:17"
"000001","20220516172926046000001175",1,"175","011","20220518","021",0.5,"001",通院のため,,"175","2022-05-16 17:29:27","175","2022-05-16 17:29:27"
"000001","20220517110426666000001020",1,"020","010","20220427","010",1.0,"004","",,"020","2022-05-17 11:04:27","020","2022-05-17 11:04:27"
"000001","20220517110636367000001020",1,"020","010","20220502","010",1.0,"004","",,"020","2022-05-17 11:06:36","020","2022-05-17 11:06:36"
"000001","20220520171653739000001137",1,"137","010","20220524","010",1.0,"001","",,"137","2022-05-20 17:16:54","137","2022-05-20 17:16:54"
"000001","20220520171653739000001137",2,"137","010","20220525","010",1.0,"001","",,"137","2022-05-20 17:16:54","137","2022-05-20 17:16:54"
"000001","20220520171653739000001137",3,"137","010","20220526","010",1.0,"001","",,"137","2022-05-20 17:16:54","137","2022-05-20 17:16:54"
"000001","20220520171653739000001137",4,"137","010","20220527","010",1.0,"001","",,"137","2022-05-20 17:16:54","137","2022-05-20 17:16:54"
"000001","20220520171653739000001137",5,"137","010","20220530","010",1.0,"001","",,"137","2022-05-20 17:16:54","137","2022-05-20 17:16:54"
"000001","20220520171653739000001137",6,"137","010","20220531","010",1.0,"001","",,"137","2022-05-20 17:16:54","137","2022-05-20 17:16:54"
"000001","20220522205649063000001139",1,"139","011","20220518","021",0.5,"002","",,"139","2022-05-22 20:56:49","139","2022-05-22 20:56:49"
"000001","20220524165920832000001175",1,"175","011","20220525","021",0.5,"001",通院のため,,"175","2022-05-24 16:59:20","175","2022-05-24 16:59:20"
"000001","20220526091644608000001150",1,"150","010","20220530","010",1.0,"001","",,"150","2022-05-26 09:16:45","150","2022-05-26 09:16:45"
"000001","20220526093323804000001191",1,"191","011","20220525","020",0.5,"002","",,"191","2022-05-26 09:33:24","191","2022-05-26 09:33:24"
"000001","20220526180532202000001171",1,"171","010","20220527","010",1.0,"001","",,"171","2022-05-27 17:28:52","171","2022-05-27 17:28:52"
"000001","20220530084044313000001069",1,"069","010","20220502","010",1.0,"004","",,"069","2022-05-30 08:40:40","069","2022-05-30 08:40:40"
"000001","20220530084120163000001069",1,"069","010","20220506","010",1.0,"004","",,"069","2022-05-30 08:41:16","069","2022-05-30 08:41:16"
"000001","20220530102812843000001081",1,"081","010","20220502","010",1.0,"001",年休取得,,"081","2022-05-30 10:28:13","081","2022-05-30 10:28:13"
"000001","20220531153340983000001147",1,"147","010","20220516","010",1.0,"002","",,"147","2022-05-31 20:23:28","147","2022-05-31 20:23:28"
"000001","20220531184632223000001161",1,"161","010","20220502","010",1.0,"001","",,"161","2022-05-31 18:46:32","161","2022-05-31 18:46:32"
"000001","20220531184655466000001161",1,"161","010","20220513","010",1.0,"001","",,"161","2022-05-31 18:46:55","161","2022-05-31 18:46:55"
"000001","20220531222322860000001530",1,"530","010","20220527","010",1.0,"001","",,"530","2022-05-31 22:23:41","530","2022-05-31 22:23:41"
"000001","20220531222353749000001530",1,"530","011","20220603","021",0.5,"001",社用,,"530","2022-05-31 22:24:44","530","2022-05-31 22:24:44"
"000001","20220601085833001000001207",1,"207","010","20220531","010",1.0,"001","",,"207","2022-06-01 08:58:33","207","2022-06-01 08:58:33"
"000001","20220601095240848000001215",1,"215","010","20220527","010",1.0,"002","",,"215","2022-06-01 09:52:50","215","2022-06-01 09:52:50"
"000001","20220601113000346000001211",1,"211","010","20220502","010",1.0,"001","",,"211","2022-06-01 11:36:57","211","2022-06-01 11:36:57"
"000001","20220601113108722000001211",1,"211","010","20220525","010",1.0,"001","",,"211","2022-06-01 11:37:15","211","2022-06-01 11:37:15"
"000001","20220601113351239000001211",1,"211","011","20220531","020",0.5,"001","",,"211","2022-06-01 11:34:10","211","2022-06-01 11:34:10"
"000001","20220601113548604000001211",1,"211","011","20220527","020",0.5,"001","",,"211","2022-06-01 11:36:13","211","2022-06-01 11:36:13"
"000001","20220601115018523000001151",1,"151","010","20220502","010",1.0,"001","",,"151","2022-06-01 11:50:19","151","2022-06-01 11:50:19"
"000001","20220601204242251000001150",1,"150","010","20220608","010",1.0,"001","",,"150","2022-06-01 20:42:44","150","2022-06-01 20:42:44"
"000001","20220602062206150000001020",1,"020","010","20220506","010",1.0,"004","",,"020","2022-06-02 06:22:35","020","2022-06-02 06:22:35"
"000001","20220602142137134000001137",1,"137","010","20220502","010",1.0,"001",追加分,,"137","2022-06-02 14:21:37","137","2022-06-02 14:21:37"
"000001","20220606110156400000001150",1,"150","010","20220502","010",1.0,"004","",,"150","2022-06-06 11:01:56","150","2022-06-06 11:01:56"
"000001","20220608125930487000001208",1,"208","010","20220502","010",1.0,"004","",,"208","2022-06-08 12:59:30","208","2022-06-08 12:59:30"
"000001","20220608154621020000001205",1,"205","010","20220606","010",1.0,"001","",,"205","2022-06-08 15:46:21","205","2022-06-08 15:46:21"
"000001","20220608180741686000001132",1,"132","010","20220506","010",1.0,"004","",,"132","2022-06-08 18:10:41","132","2022-06-08 18:10:41"
"000001","20220608181134669000001130",1,"130","010","20220502","010",1.0,"004","",,"130","2022-06-08 18:11:34","130","2022-06-08 18:11:34"
"000001","20220608194000115000001152",1,"152","010","20220502","010",1.0,"004","",,"152","2022-06-08 19:40:00","152","2022-06-08 19:40:00"
